Row;SpeMarg_RestAgri;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_Cement;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_IronSteel;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_NonFerrousMetals;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_Chemical;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_BovineMeat;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_RestFoodBeve;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_PaperPulp;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_RestIndus;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_Transp;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_RestComp;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_IC;-;-
Row;SpeMarg_C;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_FC;-;-
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_FC;-;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_FC;-;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;-;SpeMarg_FC;-;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-;-;-
Row;Cons_Tax;OthPart_IOT_AGG;Taxes;-;-;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-;-;-
Row;Energy_Tax_FC;OthPart_IOT_AGG;Taxes;-;-;-;-
Row;ClimPolCompensbySect;OthPart_IOT_AGG;Taxes;-;-;-;-
Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-;-;-
Column;Coal;Sectors;-;-;-;-;-
Column;COilFFuelExDies;Sectors;NonSupplierSect;-;-;-;-
Column;NaturalGas;Sectors;-;-;-;-;-
Column;Allbiofuel;Sectors;-;-;-;-;-
Column;Diesel;Sectors;-;-;-;-;-
Column;Electricity;Sectors;-;-;-;-;-
Column;PlantedForest;Sectors;-;-;-;-;-
Column;Cattle;Sectors;-;-;-;-;-
Column;RestAgri;Sectors;-;-;-;-;-
Column;Cement;Sectors;-;-;-;-;-
Column;IronSteel;Sectors;-;-;-;-;-
Column;NonFerrousMetals;Sectors;-;-;-;-;-
Column;Chemical;Sectors;-;-;-;-;-
Column;BovineMeat;Sectors;-;-;-;-;-
Column;RestFoodBeve;Sectors;-;-;-;-;-
Column;PaperPulp;Sectors;-;-;-;-;-
Column;RestIndus;Sectors;-;-;-;-;-
Column;Transp;Sectors;-;-;-;-;-
Column;RestComp;Sectors;-;-;-;-;-
Column;C;FC;-;-;-;-;-
Column;G;FC;-;-;-;-;-
Column;I;FC;-;-;-;-;-
Column;X;FC;-;-;-;-;-
