Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-;-;-
Column;Oil;Sectors;NonSupplierSect;-;-;-;-
Column;Gas_heating;Sectors;NonSupplierSect;-;-;-;-
Column;Coal_lignite;Sectors;-;-;-;-;-
Column;Electricity;Sectors;-;-;-;-;-
Column;Steel_Iron;Sectors;-;-;-;-;-
Column;NonFerrousMetals;Sectors;-;-;-;-;-
Column;Cement;Sectors;-;-;-;-;-
Column;OthMin;Sectors;-;-;-;-;-
Column;ChemicalPharma;Sectors;-;-;-;-;-
Column;Paper;Sectors;-;-;-;-;-
Column;Auto_transport;Sectors;-;-;-;-;-
Column;LandTransp;Sectors;-;-;-;-;-
Column;NavalTransp;Sectors;-;-;-;-;-
Column;AirTransp;Sectors;-;-;-;-;-
Column;AgriForest_Fish;Sectors;-;-;-;-;-
Column;Food_industry;Sectors;-;-;-;-;-
Column;Construction;Sectors;-;-;-;-;-
Column;ManufacturedGoods;Sectors;-;-;-;-;-
Column;Compo;Sectors;-;-;-;-;-
Column;C;FC;-;-;-;-;-
Column;G;FC;-;-;-;-;-
Column;I;FC;-;-;-;-;-
Column;X;FC;-;-;-;-;-
